,date,title,press,contents,link
574,2022.10.05.,"대통령실 이전, 서울시 예산도 11억 넘게 썼다",경향신문언론사 선정,5일 국회 기획재정위원회 소속 한병도 더불어민주당 의원(전북 익산시을)이 서울특별시와 서울시 소방재난본부에서 제출받은 자료에 따르면 서울시 소방재난본부는 청와대소방대 이전을 위해 11억4934만원의 예산을...,https://www.khan.co.kr/politics/president/article/202210052227015
575,2022.10.05.,"[국감] 문체부, 청와대 활용 계획 구체적 답변 내놓을까",뉴스핌,대통령 집무실 이전에 따라 청와대는 지난 5월 10일 국민에게 전면 개방됐다. 하지만 청와대 개방 100일이 넘도록 활용 방안이 구체적으로 마련되지 않아 우려의 목소리가 높다. 더욱이 지난 8월 패션잡지 '보그 코리아...,http://www.newspim.com/news/view/20221005000065
576,2023.04.11.,"韓美 국방 ""도청 문건 상당수 위조""… 尹 방미 앞두고 진화",디지털타임스,"대통령실 고위 관계자는 이날 기자들과 만나 ""이번에 도·감청 논란이 있는 (다른) 나라들을 보면 대통령실을 이전했나, 총리실을 이전했나, 국가기관을 이전했나""며 ""청와대 시절에는 대통령 보안을 중심으로 본관에 도...",http://www.dt.co.kr/contents.html?article_no=2023041202100558044001&ref=naver
577,2022.10.21.,"[뉴스 즉설]말 맞춘 우동기·원희룡, ""공공기관 이전 속도 내겠다"" 믿어도 될...",대전일보언론사 선정,"당시 김사열 균형발전위원장이 2020년 청와대에 공공기관 이전 계획을 보고했지만 정무적인 판단으로 발표하지 않았습니다. 그런데도 윤석열 정부는 처음하는 사업인 것처럼 ""속도를 내겠다""고 말하고 있습니다....",http://www.daejonilbo.com/news/articleView.html?idxno=2029264
578,2022.10.05.,"'대통령실 이전 비용' 공방, 내막 살펴보니…",미디어펜,윤 대통령은 대통령실 이전과 맞물려 청와대를 전면 개방해 국민이 자유로이 누릴 수 있는 새로운 공간으로 자리매김했다. 특히 용산 대통령실은 '구중궁궐' 일색이던 청와대를 탈피하고 '일하는 실용주의'를 내세운 윤...,http://www.mediapen.com/news/view/759773
579,2022.10.04.,"[단독] 대통령실 소방대 이전, 서울시 예비비 11억 넘게 사용",MBC,"모두 청와대 이전 예산으로 당초 발표됐던 496억 원에는 포함되지 않았던 예산입니다. 청와대 이전 예산을 두고 논란이 계속되는 가운데, 경비 및 소방 예산도 전용된 것으로 드러나면서 대통령실이 이전 비용을 부실하게...",https://imnews.imbc.com/replay/2022/nwdesk/article/6413924_35744.html
580,2022.10.05.,"[국감] 문체부, 청와대 활용 계획 구체적 답변 내놓을까",뉴스핌,대통령 집무실 이전에 따라 청와대는 지난 5월 10일 국민에게 전면 개방됐다. 하지만 청와대 개방 100일이 넘도록 활용 방안이 구체적으로 마련되지 않아 우려의 목소리가 높다. 더욱이 지난 8월 패션잡지 '보그 코리아...,http://www.newspim.com/news/view/20221005000065
581,2022.10.05.,"대통령실 이전 비용, 국가 예산 이어 서울시민 혈세도 사용",새전북신문,"5일 국회 기획재정위원회 소속 한병도(더불어민주당 익산시을) 의원이 서울특별시와 서울시 소방재난본부로부터 제출받은 자료에 따르면, 서울시 소방재난본부는 청와대소방대 이전을 위해 11억4,934만원의 예산을...",http://sjbnews.com/news/news.php?number=758559
582,2023.04.11.,"韓美 국방 ""도청 문건 상당수 위조""… 尹 방미 앞두고 진화",디지털타임스,"대통령실 고위 관계자는 이날 기자들과 만나 ""이번에 도·감청 논란이 있는 (다른) 나라들을 보면 대통령실을 이전했나, 총리실을 이전했나, 국가기관을 이전했나""며 ""청와대 시절에는 대통령 보안을 중심으로 본관에 도...",http://www.dt.co.kr/contents.html?article_no=2023041202100558044001&ref=naver
583,2022.10.21.,"[뉴스 즉설]말 맞춘 우동기·원희룡, ""공공기관 이전 속도 내겠다"" 믿어도 될...",대전일보언론사 선정,"당시 김사열 균형발전위원장이 2020년 청와대에 공공기관 이전 계획을 보고했지만 정무적인 판단으로 발표하지 않았습니다. 그런데도 윤석열 정부는 처음하는 사업인 것처럼 ""속도를 내겠다""고 말하고 있습니다....",http://www.daejonilbo.com/news/articleView.html?idxno=2029264
584,2022.10.05.,"'대통령실 이전 비용' 공방, 내막 살펴보니…",미디어펜,윤 대통령은 대통령실 이전과 맞물려 청와대를 전면 개방해 국민이 자유로이 누릴 수 있는 새로운 공간으로 자리매김했다. 특히 용산 대통령실은 '구중궁궐' 일색이던 청와대를 탈피하고 '일하는 실용주의'를 내세운 윤...,http://www.mediapen.com/news/view/759773
585,2022.10.04.,"[단독] 대통령실 소방대 이전, 서울시 예비비 11억 넘게 사용",MBC,"모두 청와대 이전 예산으로 당초 발표됐던 496억 원에는 포함되지 않았던 예산입니다. 청와대 이전 예산을 두고 논란이 계속되는 가운데, 경비 및 소방 예산도 전용된 것으로 드러나면서 대통령실이 이전 비용을 부실하게...",https://imnews.imbc.com/replay/2022/nwdesk/article/6413924_35744.html
586,2022.10.04.,"민주당 대통령실 진상규명단 “급증하고 있는 대통령실 이전 비용, 국민 앞에...",브레이크뉴스,"이어 ”여러 부처에서 대통령실 용산 이전과 청와대 개방 때문에 어쩔 수 없이 예산을 집행한 상황인데, 이를 두고 ‘자체 필요에 따라서 집행했다’ 또는 지난 국회...",http://www.breaknews.com/928339
587,2022.10.04.,野 ‘이전 비용 1조’ 지적에…대통령실 “사실과 다른 주장 유감”,중앙일보,대통령실은 이날 입장문을 내고 “이전 비용을 부풀리면서 다시 청와대로 돌아가라는 민주당의 주장은 상식에 부합하지 않다”며 이같이 밝혔다. 대통령실은 ‘용산공원 임시개방은 윤석열 정부에서 시작했다’는...,https://www.joongang.co.kr/article/25106728
588,2022.06.15.,청와대 이전에 용산 하늘길도 막혀… 드론 조종사들 “제한구역 과해”,조선비즈언론사 선정,하지만 지난달 10일 대통령 집무실이 용산구로 이전되면서 청와대 인근에서도 사전 신청을 하면 드론을 날릴 수 있게 됐다. 청와대 인근 드론 비행이 가능해지면서 조종사들의 발길도 이어지고 있다. 드론 비행을 취미로...,https://biz.chosun.com/topics/topics_social/2022/06/15/72N4KDHJH5DO3JZGL5HP5FLHFU/?utm_source=naver&utm_medium=original&utm_campaign=biz
589,2022.10.20.,"강석훈 회장 ""산은 부산 이전, 국회 직접 설득""",뉴스토마토,"여야는 윤석열정부의 청와대 이전 비용과 부·울·경 메가시티 공약 파기 등에 대해 설전을 주고 받았고, 백혜련 정무위원장은 오후 회의를 속개하겠다며 감사 중지를 선언했다. 강석훈 한국산업은행 회장이 20일 서울...",http://www.newstomato.com/ReadNews.aspx?no=1154327&inflow=N
590,2022.10.20.,"강석훈 회장 ""산은 부산 이전, 국회 직접 설득""",뉴스토마토,"여야는 윤석열정부의 청와대 이전 비용과 부·울·경 메가시티 공약 파기 등에 대해 설전을 주고 받았고, 백혜련 정무위원장은 오후 회의를 속개하겠다며 감사 중지를 선언했다. 강석훈 한국산업은행 회장이 20일 서울...",http://www.newstomato.com/ReadNews.aspx?no=1154327&inflow=N
591,2022.06.19.,"""청와대 미남불 경주 이전, 신중한 접근 필요""",BBS NEWS,"대표 유물로 '미남불'이라는 별칭으로도 불리고 있습니다. 청와대 미남불은 일제 강점기 당시 총독관저가 있던 남산으로 옮겨졌고, 다시 총독관저가 청와대로 이전하면서 오늘에 이르렀고 지난 2018년 보물로 지정됐습니다.",https://news.bbsi.co.kr/news/articleView.html?idxno=3071559
592,2022.10.03.,"대통령실, ‘어린이집 이전’ 예산 0원…대통령실 ""직원들 靑 어린이집 선호 ...",아시아경제언론사 선정,"윤석열 정부의 대통령 집무실 이전 과정에서 청와대 직장어린이집(‘무궁화 어린이집’)의 이전 예산은 편성되지 않았다는 지적이 나왔다. 대통령실은 직원들의 수요조사를 반영한 결과, 기존 ‘무궁화 어린이집’ 이용을...",https://view.asiae.co.kr/article/2022100317373327069
593,2022.10.03.,이전비 ‘1조’ 추산에…벌써부터 “다음 대통령실은 어디?” 논쟁,한겨레언론사 선정,"이 답변으로 인해 대통령실 이전이나 청와대 미술관 전용, 영빈관 신축 등에 김 여사의 의사가 반영됐다는 의혹이 제기됐다. 2022년 5월 윤 대통령 취임과 함께 이뤄진 대통령실 이전 비용은 넉 달 만에 눈덩이처럼...",https://www.hani.co.kr/arti/politics/bluehouse/1061110.html
594,2022.09.25.,"'청와대 개방 열린음악회' 10억 집행...전재수 ""국가재정법 위배 의심""",오마이뉴스,"전 의원은 ""청와대 이전 홍보·활용 과정에서도 여러 편법들이 동원됐을 가능성이 높다""면서 ""집행된 예산이 적법한 절차를 거쳤는지 점검이 필요하다""고 덧붙였다. [관련 기사] 열린음악회 참석한 윤 대통령 부부......",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002867463&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
595,2022.09.17.,"野, 영빈관 신축 철회에 ""청와대 사용했다면 없었을 혈세 낭비""…與 ""나라빚 ...",한국면세뉴스,"사진=연합뉴스 제공 윤석열 대통령이 영빈관 신축 철회 지시를 내린 가운데, 더불어민주당은 ""대통령실 이전과 청와대 개방에 따른 추가 비용은 지금도 눈덩이처럼 불어나고 있다""며 청와대를 사용했다면 없었을 혈세...",http://www.kdfnews.com/news/articleView.html?idxno=96989
596,2022.09.17.,"野 ""尹, 청와대 사용했다면 혈세 낭비 없었어…기가 찰 일""",이데일리언론사 선정,(사진=연합뉴스) 안귀령 민주당 상근부대변인은 17일 논평을 통해 “윤 대통령이 영빈관 신축 계획을 철회했다”면서도 “대통령실 이전과 청와대 개방에 따른 추가 비용은 지금도 눈덩이처럼 불어나고 있다”고 이 같이...,http://www.edaily.co.kr/news/newspath.asp?newsid=01469446632461104
597,2022.09.17.,"""청와대 관광상품화에 467억"" 쏟아 붓는다…878억 철회가 끝이 아니다?",프레시안언론사 선정,"800억 원대의 영빈관 신축 논란이 윤석열 대통령의 '영빈관 건립 계획 철회 지시'로 일단락됐지만, 청와대 이전 관련 비용은 곳곳에서 지적되고 있다. KBS는 16일 청와대 공원화, 관광 상품화에 정부 예산 467억 원이...",https://www.pressian.com/pages/articles/2022091711324687881?utm_source=naver&utm_medium=search
598,2022.10.31.,"""참사, 靑 이전 탓"" 남영희에 선긋기…野 ""당내서도 부적절 지적""",UPI뉴스,"청와대 이전이 야기한 대참사""라고 썼다. 이어 ""축제를 즐기려는 국민을 지켜주지 못한 윤석열 대통령은 이 모든 책임을 지고 물러나라""며 ""이상민 행정안전부 장관, 오세훈 시장은 사퇴하라""고 요구했다. 민주당 이태원...",http://www.upinews.kr/newsView/upi202210310053
599,2022.10.31.,"[이태원 참사] 野 남영희 ""참사, 靑 이전 때문"" 빛삭에도…비난 폭주",아이뉴스24언론사 선정,"남영희 더불어민주당 민주연구원 부원장이 이태원 핼러윈 압사 참사에 대해 ""윤석열 대통령의 청와대 이전 때문""이라고 주장한 것과 관련해 여진이 이어지고 있다. 남 부원장은 지난 30일 자신의 사회관계망서비스(SNS)에...",http://www.inews24.com/view/1534185
600,2022.10.31.,"[이태원 참사] 野 남영희 ""참사, 靑 이전 때문"" 빛삭에도…비난 폭주",아이뉴스24언론사 선정,"남영희 더불어민주당 민주연구원 부원장이 이태원 핼러윈 압사 참사에 대해 ""윤석열 대통령의 청와대 이전 때문""이라고 주장한 것과 관련해 여진이 이어지고 있다. 남 부원장은 지난 30일 자신의 사회관계망서비스(SNS)에...",http://www.inews24.com/view/1534185
601,2023.04.11.,"美 직접 감청도 불확실하다는 용산, 野 공세부터 '일축'",파이낸셜뉴스언론사 선정,"대통령실 핵심관계자는 이날 서울 용산 청사에서 기자들과 만나 ""일부에서 청와대에서 용산으로 이전했기 때문에 안보 체계에 우려가 생긴 것 아니냐는 의문을 제기하는데 (도감청과 관련해) 각종 논란이 있는 이스라엘...",http://www.fnnews.com/news/202304111306113299
602,2022.09.16.,‘878억 영빈관’ 대통령실 해명이…“청와대 개방 국민 이익 상당”,한겨레언론사 선정,더불어민주당은 16일 대통령실의 영빈관 신축 추진과 관련해 “청와대 이전은 밑 빠진 독에 물 붓기”라고 비판했다. 김의겸 민주당 대변인은 이날 서면 브리핑을 통해 “이사 비용이 밑도 끝도 없이 불어나고 있다”며...,https://www.hani.co.kr/arti/politics/politics_general/1058914.html
603,2022.09.30.,청와대 개방효과 2천억?…인수위 '주문'에 이틀 만에 '뚝딱' [팩트체크 A/S],JTBC언론사 선정,“현재로썬 관련된 연구를 별도로 계획하고 있지 않다”고 했습니다. 민주당 전재수 의원은 “청와대 이전의 당위성을 선전하기 위해 인수위가 공공기관을 무리하게 동원한 것으로 의심된다”고 비판했습니다.,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12081581
604,2022.09.30.,"대통령실 이전 예산, 1조원으로 늘어났다",한겨레21언론사 선정,"이 답변으로 인해 대통령실 이전이나 청와대 미술관 전용, 영빈관 신축 등에 김 여사의 의사가 반영됐다는 의혹이 제기됐다. 2022년 5월 윤 대통령 취임과 함께 이뤄진 대통령실 이전 비용은 넉 달 만에 눈덩이처럼...",https://h21.hani.co.kr/arti/politics/politics_general/52631.html
605,2022.09.30.,"'1조짜리 용산 이전' 주장에 대통령실 ""자의적 부풀리기"" 반박",오마이뉴스,"향해 ""지금이라도 사과하고 청와대로 돌아가시라""라고 촉구했다. [관련 기사] 꼭꼭 숨은 대통령실 이전 예산 찾았더니... ""1조794억"" http://omn.kr/20ya3 국힘, '청와대 이전 비용 1조' 주장에 ""기적의 산수법"" 반발 http://omn.kr/20ykn",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002868979&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
606,2022.09.30.,"민주 ""대통령실 이전에 최소 1조794억원…靑 돌아가라""(종합)",뉴시스언론사 선정,"또 ""청와대 이전 비용에 대한 대통령 거짓말, 합참 이전 비용에 대한 당시 대통령직인수위원회 대변인 거짓말, 한미·한일 정상회담 문제없다던 거짓말"" 등을 언급하고 ""쏟아지는 의혹에 대해 거짓말로 일관하고 있다""고...",http://www.newsis.com/view/?id=NISX20220930_0002033120&cID=10301&pID=10300
607,2022.10.30.,"남영희 민주연구원 부위원장, '이태원 사고는 靑 이전 탓'..페북 글 삭제",kbc광주방송언론사 선정,더불어민주당 싱크탱크 격인 민주연구원 남영희 부원장이 '이태원 사고'와 관련해 청와대 이전 탓을 한 SNS 메시지를 올렸다 삭제해 물의를 빚고 있습니다. 남영희 부원장은 30일 오전 8시쯤 자신의 페이스북에 이태원...,http://www.ikbc.co.kr/article/view/kbc202210300023
608,2022.09.30.,"與, ‘대통령실 이전비용 1조 원’ 주장에 “민주당만의 기적의 산수법”",KBS,국민의힘 박정하 수석대변인은 오늘(30일) 논평을 통해 “청와대 개방 비용은 각 시설의 주관 부처에서 시설 활용 계획에 따라 사용하는 금액인 만큼 이를 모두 청와대 이전 비용으로 계산하는 것은 어불성설”이라며 이...,https://news.kbs.co.kr/news/view.do?ncd=5568643&ref=A
609,2022.06.09.,"최응천 문화재청장 ""청와대 불상 이전 여부 불교계 의견 따르겠다""",법보신문,"총무부장 삼혜 스님은 또 ""청와대 불상은 예경의 대상""이라며 ""과거 청와대 불자모임 청불회에서 예불을 하고 관리해왔지만, 청와대가 이전하면서 이것이 어려워졌다. 이에 대한 대책마련도 필요하다""고 지적했다. 최...",http://www.beopbo.com/news/articleView.html?idxno=310060
610,2022.09.30.,"與, ‘대통령실 이전비용 1조 원’ 주장에 “민주당만의 기적의 산수법”",KBS,국민의힘 박정하 수석대변인은 오늘(30일) 논평을 통해 “청와대 개방 비용은 각 시설의 주관 부처에서 시설 활용 계획에 따라 사용하는 금액인 만큼 이를 모두 청와대 이전 비용으로 계산하는 것은 어불성설”이라며 이...,https://news.kbs.co.kr/news/view.do?ncd=5568643&ref=A
611,2022.09.30.,"꼭꼭 숨은 대통령실 이전 예산 찾았더니... ""1조794억""",오마이뉴스언론사 선정,"민주당 진상규명단은 대통령실 관련 의혹을 크게 대통령실 이전 및 청와대 개방, 대통령실 직원 사적 채용, 관저 부지 선정 및 특혜 수주, 기타 업무수행능력 관련 등 4개 분야로 나눠 20대 규명과제와 60개...",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002868846&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
612,2022.06.09.,"최응천 문화재청장 ""청와대 불상 이전 여부 불교계 의견 따르겠다""",법보신문,"총무부장 삼혜 스님은 또 ""청와대 불상은 예경의 대상""이라며 ""과거 청와대 불자모임 청불회에서 예불을 하고 관리해왔지만, 청와대가 이전하면서 이것이 어려워졌다. 이에 대한 대책마련도 필요하다""고 지적했다. 최...",http://www.beopbo.com/news/articleView.html?idxno=310060
613,2022.10.03.,"'대통령실 이전' 尹, 아이들은 빼놓고 갔다?",여성경제신문,윤석열 정부의 대통령 집무실 이전 과정에서 청와대 직장어린이집(무궁화 어린이집)의 이전 예산은 편성되지 않은 것으로 확인됐다. 대통령실 직원들은 청와대에 남겨진 어린이집과 용산으로 옮겨간 일터를 오가며 등...,https://www.womaneconomy.co.kr/news/articleView.html?idxno=213228
614,2022.09.30.,"민주당 “용산 집무실 이전에 최소 1조794억""…국민의힘 ""비용 뻥튀기”",경향신문,박정하 국민의힘 수석대변인은 “청와대 개방 비용은 각 시설 주관 부처에서 시설 활용 계획에 따라 사용하는 금액인 만큼 이를 모두 청와대 이전 비용으로 계산하는 것은 어불성설”이라고 반박했다. 그는...,https://www.khan.co.kr/politics/assembly/article/202209302306005
615,2022.10.02.,"대통령실 “청와대 개방 146일째, 관람객 200만 명 돌파”",KBS,"명인 것을 고려하면, 이 같은 수치는 이례적인 것이라고 평가했습니다. 윤석열 대통령이 집무실을 용산으로 이전하면서, 청와대는 지난 5월 10일 윤 대통령 취임에 맞춰 일반에 개방됐습니다. [사진 출처 : 연합뉴스]",https://news.kbs.co.kr/news/view.do?ncd=5569270&ref=A
616,2022.09.28.,[정치행간] “용산 이전 추가비용 눈덩이... 마스터플랜 밝히고 국민 설득을”,한국일보언론사 선정,인수위 청와대 이전 팀장을 맡았던 윤한홍 국민의힘 의원은 “민주당이 공격을 위해 대통령 집무실 이전비용에 다 갖다붙이고 있다. 일부는 이전을 안 해도 드는 비용”이라며 “과거에도 공개를 안 해서 그렇지 정권이...,https://hankookilbo.com/News/Read/A2022092816150005261?did=NA
617,2022.06.21.,"윤 대통령 농담…""청와대서 근무할 걸, 용산 이전 잘못했나 싶기도""",MBN언론사 선정,"윤 대통령은 ""청와대를 둘러보니 집무실 이전을 잘못했나 싶다""고 농담을 던지면서도 ""막상 한 달 넘게 여기서 근무 해보니까 전망도 시원하고, 한 건물에 7~800명 되는 인원이 함께 쓸 수 있는 공간""이라고 말했습니다....",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=4788110
618,2022.09.16.,"김건희, 지난해 12월 ""청와대 영빈관 옮길 거야""",미디어스,앞서 지난해 12월 김건희 씨가 윤 대통령이 집권하면 청와대 영빈관을 이전 하겠다고 발언해 무속 논란이 제기됐다. 윤 대통령의 배우자 김건희 씨가 이명수 서울의소리 기자와의 통화에서 청와대 영빈관을 옮길...,http://www.mediaus.co.kr/news/articleView.html?idxno=301425
619,2022.09.28.,7억 청와대 화장실 논란 들여다보니..'사진 설명' 오해가 발단[팩트체크],머니투데이언론사 선정,하지만 개방 이전에 청와대 근무자들은 깨끗한 건물 내부 화장실을 이용하기 때문에 사진 속 야외 화장실은 사용자가 거의 없었다. '긴급' 용도라 크기도 작고 시설도 좋지 않았다. 따라서 문화재청이 예산안 자료를...,http://news.mt.co.kr/mtview.php?no=2022092715520044386
620,2022.09.28.,7억 청와대 화장실 논란 들여다보니..'사진 설명' 오해가 발단[팩트체크],머니투데이언론사 선정,하지만 개방 이전에 청와대 근무자들은 깨끗한 건물 내부 화장실을 이용하기 때문에 사진 속 야외 화장실은 사용자가 거의 없었다. '긴급' 용도라 크기도 작고 시설도 좋지 않았다. 따라서 문화재청이 예산안 자료를...,http://news.mt.co.kr/mtview.php?no=2022092715520044386
621,2023.04.13.,"외부 일정 늘리는 김 여사 ""행사 소박하게""…방미 준비 尹 뒷받침",뉴스1,"다만 김 여사는 청와대에서 열렸던 이전 추대식과 달리 처음으로 사랑의 열매 회관을 직접 방문해 추대식에 참석했다. 또 다른 대통령실 관계자는 ""명예회장으로서 국민들에게 먼저 다가가는 마음으로 직접 모금회를...",https://www.news1.kr/articles/5014414
622,2022.10.06.,"박홍근 ""윤석열 정부, 대통령실 이전 비용 '삥뜯기'""",프레시안언론사 선정,"그는 ""대통령실 졸속 이전은 혈세 낭비이자 국민 기만""이라며 ""최근 여론에 따르면 국민 63.1%가 청와대로 돌아가라고 하고 있고, 지난 4월부터 6월까지 여론조사 결과도 부정평가 (이유) 1위로 '청와대 이전'을 뽑은 것을...",https://www.pressian.com/pages/articles/2022100610061424773?utm_source=naver&utm_medium=search
623,2022.10.01.,민주 “용산 이전 비용 최소 1조” VS 대통령실 “자의로 부풀려”,세계일보언론사 선정,한 단장은 대통령실 관련 4대 의혹으로 ▲대통령실 이전 및 청와대 개방 ▲관저 부지 선정 및 특혜 수주 ▲대통령실 직원 사적 채용 ▲기타 업무 수행 능력으로 제시했다. 또 이전 비용 부실 추계 및 추가 비용 사용...,http://www.segye.com/content/html/2022/10/01/20221001501954.html?OutUrl=naver
624,2022.09.20.,"탁현민, ‘영빈관 논란’에 “‘청와대 돌아가시라’는 진심” 직격",헤럴드경제언론사 선정,"탁 전 비서관은 ""문재인 당시 대통령 때 청와대 이전은 지금과 전혀 다르다""며 ""그때는 대통령의 집무실을 이원화하거나 집무실 공간을 광화문 청사 정도로 이전하는 데 대해 계획을 세운 것이다. 청와대 기능을 폐쇄하는...",http://news.heraldcorp.com/view.php?ud=20220920000242
625,2022.09.30.,"野 ""용산 이전 비용 최소 1조원""…대통령실 ""자의적으로 부풀려""(종합)",뉴시스,한 단장은 대통령실 관련 4대 의혹으로 ▲대통령실 이전 및 청와대 개방 ▲관저 부지 선정 및 특혜 수주 ▲대통령실 직원 사적 채용 ▲기타 업무 수행 능력으로 제시했다. 또 이전 비용 부실 추계 및 추가 비용 사용...,http://www.newsis.com/view/?id=NISX20220930_0002033991&cID=10301&pID=10300
626,2022.09.30.,"野 ""대통령실 이전에 혈세 1조 이상""…與 ""기적의 산수법""",노컷뉴스언론사 선정,"박 대변인은 구체적으로 ""청와대 개방 비용은 각 시설의 주관 부처에서 시설 활용 계획에 따라 사용하는 금액으로 이를 모두 청와대 이전 비용으로 계산하는 것은 어불성설""이라며 ""모든 시설에는 고정비용이 있고 설사...",https://www.nocutnews.co.kr/news/5826279
627,2022.10.05.,"‘밀리면 끝’…대통령실, ‘용산 이전 예산’ 등 野 비판에 ‘즉각 대응’ 기...",국민일보언론사 선정,정부 최대 치적 중 하나인 청와대 반환과 용산 대통령실 이전을 민주당이 의도적으로 흠집 내려 한다는 것이 대통령실의 인식이다. 대통령실 관계자는 “민주당 정권은 하지 못했던 대통령실 이전을 윤석열정부가 해낸...,https://news.kmib.co.kr/article/view.asp?arcid=0017540666&code=61111111&cp=nv
628,2022.09.30.,"민주당 ""대통령실 이전 비용 최소 1조794억원…靑으로 돌아가라""",매일신문언론사 선정,이밖에도 진상규명단은 대통령실 관련 4대 의혹으로 ▷대통령실 이전 및 청와대 개방 ▷관저 부지 선정 및 특혜 수주 ▷대통령실 직원 사적 채용 ▷기타 업무 수행 능력 등을 제시했다.,https://news.imaeil.com/page/view/2022093014313791101
629,2022.10.05.,"대통령실 ""집무실 이전비용 부풀리기 유감""",내일신문,"대통령실은 국정감사 첫날인 4일 기자들에게 공지문을 내고 ""민주당이 진상 규명이란 미명 하에 국민들께 사실과 다른 내용을 주장하는 데 대해 깊은 유감을 표한다""며 ""이전 비용을 부풀리면서 다시 청와대로 돌아가라는...",http://www.naeil.com/news_view/?id_art=437503
630,2022.09.30.,"민주당 ""대통령실 이전 비용 최소 1조794억원…靑으로 돌아가라""",매일신문언론사 선정,이밖에도 진상규명단은 대통령실 관련 4대 의혹으로 ▷대통령실 이전 및 청와대 개방 ▷관저 부지 선정 및 특혜 수주 ▷대통령실 직원 사적 채용 ▷기타 업무 수행 능력 등을 제시했다.,https://news.imaeil.com/page/view/2022093014313791101
631,2022.10.05.,"대통령실 ""집무실 이전비용 부풀리기 유감""",내일신문,"대통령실은 국정감사 첫날인 4일 기자들에게 공지문을 내고 ""민주당이 진상 규명이란 미명 하에 국민들께 사실과 다른 내용을 주장하는 데 대해 깊은 유감을 표한다""며 ""이전 비용을 부풀리면서 다시 청와대로 돌아가라는...",http://www.naeil.com/news_view/?id_art=437503
632,2022.10.04.,"민주 ""영빈관 이전, 비선실세 개입했나"" 국감 집중 공세",프레시안언론사 선정,"표한다""며 ""이전 비용을 부풀리면서 다시 청와대로 돌아가라는 민주당의 주장은 상식에 부합하지 않는다""고 반격에 나섰다. 대통령실은 ""윤석열 정부는 국민의 소중한 세금을 함부로 사용하지 않겠다는 약속을 한결같이...",https://www.pressian.com/pages/articles/2022100413262800497?utm_source=naver&utm_medium=search
633,2022.10.04.,"여야, 국방위 감사서 대통령실 이전·서해 공무원 피격 공방",뉴시스언론사 선정,"설훈 민주당 의원은 ""윤석열 대통령 국정 운영 중 가장 잘못한 거 청와대 이전 문제다. 이건 정말 안 되는 문제""라면서 ""3년, 4년 장기 계획을 세워서 국민에 선언하고 준비해가겠다 하고 들어가는 게 상식""이라고 꼬집었다....",http://www.newsis.com/view/?id=NISX20221004_0002036048&cID=10301&pID=10300
634,2022.09.25.,[스트레이트] 대통령실 이전 비용 '눈덩이'‥수상한 '과학 경호'는 불법 의혹,MBC언론사 선정,"대통령실 803억, 청와대 개방 465억, 합참 이전 2981억, 외교부 장관 공관 24억 등등 해서 4282억원입니다. 496억원이라더니, 이미 여덟 배를 훌쩍 넘었습니다. 여기서 끝나는 게 아닙니다. 국방부 직할 부대를 재배치하고...",https://imnews.imbc.com/replay/straight/6411102_28993.html
635,2022.10.03.,[단독] ‘어린이집 이전’ 예산 0원 대통령실 “수요조사 따른 것”,한겨레언론사 선정,"권칠승 더불어민주당 의원이 2일 &lt;한겨레&gt;에 건넨 국정감사 자료를 보면, 대통령실은 집무실의 용산 이전 비용 가운데 ‘무궁화 어린이집’(청와대 내 직장 어린이집) 이전 예산의 반영 여부를 묻는 질문에 “기존 청와대...",https://www.hani.co.kr/arti/politics/assembly/1061055.html
636,2023.04.14.,김건희 여사 잇단 단독행보로 ‘국정운영’ 지원,이데일리,김 여사는 청와대에서 열렸던 이전 추대식과 달리 처음으로 사랑의 열매 회관을 직접 방문해 추대식에 참석했다. 나눔 확산을 위해 다양한 기부자들에게 감사의 마음을 직접 전하기 위해서라는 게 대통령실 설명이다. 김...,http://www.edaily.co.kr/news/newspath.asp?newsid=01656406635576120
637,2023.04.11.,"[뉴공 아카이브]김병기 더불어민주당 의원, 김준형 전 국립외교원장: ‘도청’...",딴지일보,"김어준 : 근데, 그래서 이전하기 전에 그 이전 정부에 있었던 이 관련했던 사람들이 전부 다 했던 말이 NSC라도 청와대 벙커에서 하다가,▷김병기 : 그렇습니다.김어준 : 1년이고 2년이고 시간을 두고 보안을 철저히 한 다음에...",http://www.ddanzi.com/769200335
638,2023.04.17.,대통령실까지 미친 보안위협··· 2021년에는 프랑스 대통령 도·감청되기도,디지털데일리언론사 선정,정치권에서는 청와대에서 용산 대통령실로의 이전 과정에서 도·감청을 위한 장비가 스며들어간 것 아니냐는 의견이 나온다. 용산 대통령실 자체의 보안 우려에 대해서는 보안이 요구되던 국방부 청사로 사용돼 온...,https://www.ddaily.co.kr/news/article.html?no=261914
