,date,title,press,contents,link
877,2022.11.23.,"서강대학교 LINC사업단, 전북대와 산학연협력 업무협약 체결",브릿지경제,"서강대학교 LINC사업단, 전북대와 산학연협력 업무협약 체결 서강대학교 LINC사업단과 전북대학교 LINC 3.0... 0 사업단장과 서강대 송태경 LINC사업단장 및 각 대학 주요 실무자가 참석했다. 양측은 이번 협약을 통해...",https://www.viva100.com/main/view.php?key=20221123010006908
878,2022.04.14.,서강대 서강비즈니스센터 '2022년 창업보육센터 경영평가' 최우수기관 선정,베리타스알파,"서강대는 창업지원단 서강비즈니스센터가 중소벤처기업부에서 실시하는 '2022 창업보육센터 경영평가'에서... 교내 대학(원)생에게도 적극적으로 지원하여 교내 스타트업 역량을 키우고, 민간 창업의 유관기관 공유·협업...",http://www.veritas-a.com/news/articleView.html?idxno=411818
879,2023.01.27.,부동산학과 신설 서강대 게임&평생교육원 봄학기 수강생 모집,문화일보,부동산학과를 신설하는 서강대학교 게임&amp;평생교육원은 2023년 봄학기 학점은행제 학사학위 과정 수강생을... 별도로 수강생들이 맞춤형 학사관리를 받으며 원하는 과정을 6학기 내에 학위를 취득해 대학원에 진학할 수...,https://www.munhwa.com/news/view.html?no=2023012701039907301002
880,2022.05.30.,"폴라리스오피스, 성균관대-서강대 산학협력 프로젝트 성료",아시아경제,"성균관대 S-ONE 3팀이 최우수상, 서강대 WAVB 3팀과 성균관대 S-ONE 4팀이 우수상을 수상했다. 폴라리스오피스 관계자는 ""이번 산학협력 프로젝트를 통해 주 고객층인 대학생들의 생생한 목소리를 수집하고, 창의적인...",https://view.asiae.co.kr/article/2022053010223269976
881,2022.11.23.,"서강대학교 LINC사업단, 전북대와 산학연협력 업무협약 체결",브릿지경제,"서강대학교 LINC사업단, 전북대와 산학연협력 업무협약 체결 서강대학교 LINC사업단과 전북대학교 LINC 3.0... 0 사업단장과 서강대 송태경 LINC사업단장 및 각 대학 주요 실무자가 참석했다. 양측은 이번 협약을 통해...",https://www.viva100.com/main/view.php?key=20221123010006908
882,4일 전,금종해 고등과학원 교수·차선용 SK하이닉스 부사장 '과학기술훈장' 수상,동아사이언스,"과학기술 포장은 X-선 회절을 이용한 3차원(3D) 이미징 기술을 개발한 김현정 서강대 교수와 생체적합성 의료용 소재를 개발한 한동근 차의과학대 교수 등 10명이 받았다. 대통령 표창은 나노분말의 구조와 특성, 기능을...",https://www.dongascience.com/news/view/59512
883,2022.04.14.,서강대 서강비즈니스센터 '2022년 창업보육센터 경영평가' 최우수기관 선정,베리타스알파,"서강대는 창업지원단 서강비즈니스센터가 중소벤처기업부에서 실시하는 '2022 창업보육센터 경영평가'에서... 교내 대학(원)생에게도 적극적으로 지원하여 교내 스타트업 역량을 키우고, 민간 창업의 유관기관 공유·협업...",http://www.veritas-a.com/news/articleView.html?idxno=411818
884,2023.01.27.,부동산학과 신설 서강대 게임&평생교육원 봄학기 수강생 모집,문화일보,부동산학과를 신설하는 서강대학교 게임&amp;평생교육원은 2023년 봄학기 학점은행제 학사학위 과정 수강생을... 별도로 수강생들이 맞춤형 학사관리를 받으며 원하는 과정을 6학기 내에 학위를 취득해 대학원에 진학할 수...,https://www.munhwa.com/news/view.html?no=2023012701039907301002
885,1일 전,"해외건설협회, 네옴시티 등 해외 프로젝트 참여와 진출 돕기 위해 특별강좌 실...",매일경제TV,"중동 정세와 사우디 왕정 동향에 박현도 서강대 교수가 NEOM CITY 등 빅 프로젝트 추진동향에 김재현 한미글로벌 이사, 사우디 문화와 비즈니스 관행에는 주사우디 김종용 전 대사, 진출사례에는 신희윤 현대건설 책임...",http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004918626
886,2022.11.29.,[인사]서강대학교,대학저널,▲관리처장 김동진 ▲자연과학대학장 이덕형,https://dhnews.co.kr/news/view/1065573672849350
887,1일 전,[시장경제칼럼] 안정의 역설 : ‘선진국 함정’도 있다,브릿지경제,두 번째는 서강대 김정호 겸임교수의 지난 달 시장경제학회 에세이 ‘한국 수출부진 일시적 또는 구조적 하락의 징조?’이다. 김교수가 주목한 경제지표는 산업구조와 노동생산성이다. 반면교사 일본경제의 장기침체...,https://www.viva100.com/main/view.php?key=20230424010007124
888,2022.09.19.,"서울지방조달청, 서강대학교 내 창업ㆍ벤처기업 대상 맞춤형 공공조달 제도 설...",중소기업뉴스,서울지방조달청(청장 강신면)은 19일 서강대학교에서 맞춤형 공공조달 제도 설명회를 실시했다. 설명회는... 서울대학교를 시작으로 서울 주요 대학에서 개최하고 있다. 이번 설명회는 창업ㆍ벤처기업 등이 공공조달 시장...,http://www.kbiznews.co.kr/news/articleView.html?idxno=92202
889,7일 전,AI로 옮겨 붙는 美·中 갈등,주간동아언론사 선정,"허윤 서강대 국제대학원 교수는 “화웨이, 틱톡과 마찬가지로 중국 AI도 미국인의 개인정보를 수집한 뒤 이를 중국에 넘겨 안보 위험을 초래한다는 의혹을 살 것”이라며 “틱톡에 이어 축출 대상이 될 가능성이...",https://weekly.donga.com/3/all/11/4088239/1
890,2022.04.11.,서강대 법무법인 '오른하늘'과 우수 법조인 양성을 위한 업무협약 체결,베리타스알파,"오른하늘 이종민 대표는 ""서강대 법학전문대학원과의 산학협력을 통해 다양한 실무 수습기회를 지원하고 로스쿨 학생들의 전문 분야에 특화된 실무역량을 강화함으로써 법조 인력 양성에 기여할 것""이라고 밝혔다....",http://www.veritas-a.com/news/articleView.html?idxno=411448
891,7일 전,AI로 옮겨 붙는 美·中 갈등,주간동아언론사 선정,"허윤 서강대 국제대학원 교수는 “화웨이, 틱톡과 마찬가지로 중국 AI도 미국인의 개인정보를 수집한 뒤 이를 중국에 넘겨 안보 위험을 초래한다는 의혹을 살 것”이라며 “틱톡에 이어 축출 대상이 될 가능성이...",https://weekly.donga.com/3/all/11/4088239/1
892,2022.11.28.,[인사] 서강대학교,스마트경제,▲관리처장 김동진 ▲자연과학대학장 이덕형(화학과 교수),http://www.dailysmart.co.kr/news/articleView.html?idxno=66719
893,2022.04.11.,"[대학가 투데이] 서강대, 숙명여대, 인하대, 부산대, 경상국립대, 안양대, 조...",대학저널,"이종민 오른하늘 대표는 ""서강대 법학전문대학원과 산학협력을 통해 다양한 실무 수습기회를 지원하고, 로스쿨 학생들의 전문분야에 특화된 실무역량을 강화함으로써 법조인력 양성에 기여할 것""이라고 말했다....",http://www.dhnews.co.kr/news/articleView.html?idxno=204234
894,2022.07.06.,[인사] 서강대,서울경제,◇서강대 △교무처장 이요안,https://www.sedaily.com/NewsView/268F1S09EO
895,2022.05.26.,"IITP, 서강대서 '프로젝트형 글로벌 역량강화' 사업 현판 제막...카네기멜론대...",전자신문,"서강대는 국내 주관기관으로, 컴퓨터 과학 분야 대학랭킹 세계 3위인 미국 카네기멜론대는 해외 협력 대학으로 참여한다. 카네기멜론대는 메사추세츠공대(MIT), 스탠퍼드대와 함께 AI 등 컴퓨터과학 분야 세계 수준...",http://www.etnews.com/20220526000106
896,6일 전,"“대형마트 영업시간 규제 10년, 채널 간 갈등만 키웠다”",헤럴드경제,주제발표에 나선 김주영 서강대 교수는 “유통규제 시행 후 주요 학회지에 등재된 논문 32편을 종합 분석한 결과 규제도입 초기에는 일부 긍정적 영향도 있었다”며 “하지만 시간이 지날수록 온라인 시장과...,http://news.heraldcorp.com/view.php?ud=20230419000380
897,2023.01.18.,"서강대, 산·학·연 협력 LINC 교류회 개최",뉴시스,기사내용 요약 서강 가족회사 멤버십 기업 및 LINC 사업 참여 교원 간 네트워크 강화 산학연협력 확대를 위한 산학교류회 [서울=뉴시스]허서우 인턴 기자 = 서강대 산학연협력선도대학(LINC) 기업협업지원센터는 지난...,http://www.newsis.com/view/?id=NISX20230118_0002163312&cID=10201&pID=10200
898,2022.05.25.,KAIST·서강대 `메타버스 융합대학원` 지원사업 선정,디지털타임스,과학기술정보통신부는 올해 신설된 '메타버스 융합대학원 지원사업'에 KAIST와 서강대를 선정했다고 25일 밝혔다. 과기정통부는 이 사업에 올해부터 2029년까지 총 550억원을 투입해 석·박사급 메타버스 분야 인재...,http://www.dt.co.kr/contents.html?article_no=2022052502109931650002&ref=naver
899,2022.04.28.,[ABC 2022] 토론 좌장 맡은 남주하 서강대 교수,아시아타임즈,남주하 서강대 교수가 28일 서울 명동 은행회관 국제회의장에서 열린 'ABC 2022'에 참석해 '기후 대응을 위한... (사진=아시아타임즈) [아시아타임즈=김태훈 기자] 남주하 서강대 교수가 28일 서울 명동 은행회관...,https://www.asiatime.co.kr/article/20220428500230
900,2022.04.28.,[ABC 2022] 토론 좌장 맡은 남주하 서강대 교수,아시아타임즈,남주하 서강대 교수가 28일 서울 명동 은행회관 국제회의장에서 열린 'ABC 2022'에 참석해 '기후 대응을 위한... (사진=아시아타임즈) [아시아타임즈=김태훈 기자] 남주하 서강대 교수가 28일 서울 명동 은행회관...,https://www.asiatime.co.kr/article/20220428500230
901,17시간 전,"전북대학교, 국제개발협력 전문가 세미나 시리즈 '인디코드' 마련",한국강사신문,또한 오는 5월 19일에는 '국제개발협력 이상과 현실: 우아한 현장은 없다'를 주제로 서강대 김영완 교수... 국제협력선도대학 사업에 선정되면서 전북대학교의 각 학과 및 기관의 전문성을 개도국의 국제개발협력...,https://www.lecturernews.com/news/articleView.html?idxno=124584
902,2022.04.08.,서강대 영원무역 성기학 회장 기부에 대한 감사패 전달,베리타스알파,"성기학 회장은 작년 말 서강대에 5억 원의 발전기금을 전달했으며, 이는 서강대 대학원 글로벌 스타디즈... 심종혁 총장은 ""장학금과 연구기금을 통해 서강에 큰 도움을 주신 ㈜영원무역의 성기학 회장님께 감사를...",http://www.veritas-a.com/news/articleView.html?idxno=411291
903,2022.04.08.,"[대학가 투데이] 서강대, 한국외대, 부산대, 계명대, 동아대, 상지대, 동서대",대학저널,"권국현 이제 대표는 ""서강대 법학전문대학원과 적극적인 산학협력을 통해 로스쿨 학생들의 전문분야에 대한 실무역량을 강화해 법조인력 양성에 물심양면 기여할 것""이라고 말했다. 한국외대, 2023학년도 고교 방문...",http://www.dhnews.co.kr/news/articleView.html?idxno=204212
904,2022.04.08.,서강대 법무법인 '이제'와 우수 법조인 양성을 위한 업무협약 체결,베리타스알파,"이제 권국현 대표는 협약식에서 ""서강대 법학전문대학원과의 적극적인 산학협력을 통해 로스쿨 학생들의 전문 분야에 대한 실무역량을 강화하여 법조 인력 양성에 물심양면으로 기여할 것""이라고 밝혔다. 한편 서강대는...",http://www.veritas-a.com/news/articleView.html?idxno=411297
905,2022.05.24.,AI인재 양성사업 수행기관에 미 카네기멜런대·서강대 컨소시엄,연합뉴스,"서강대는 국내 주관기관으로, 미국 카네기멜런대는 해외 협력 대학으로 참여한다. 후자는 영국의 대학평가기관 QS(Quacquarelli Symonds)가 발표한 세계 대학 순위(QS World Rankings)에서 작년에 전산학(Computer Science) 분야...",https://www.yna.co.kr/view/AKR20220523106500017?input=1195m
906,2022.04.07.,서강대 법무법인 백송과 우수 법조인 양성을 위한 업무협약 체결,베리타스알파,"백송 박윤해 대표는 협약식에서 ""서강대 법학전문대학원과 산학협력을 통한 법조 인력 양성에 현실적이고 실질적으로 도움을 줄 수 있도록 물심양면으로 노력하겠다""라고 밝혔다. 이에 심종혁 총장은 서강대와의 협력에...",http://www.veritas-a.com/news/articleView.html?idxno=411153
907,2022.04.07.,"[대학가 투데이] 서강대, 숙명여대, 동국대, 성신여대, 건국대, 인하대, 호남...",대학저널,"서강대, '제2차 박사과정 연구역량 강화사업' 대상자 선정 서강대 박사과정 연구역량 강화사업 선정자 간담회에서 참석자들이 기념촬영을 하고 있다 .사진=서강대 제공 서강대 대학원혁신센터는 산학협력단 연구처와...",http://www.dhnews.co.kr/news/articleView.html?idxno=204195
908,2022.04.07.,서강대 '제2차 박사과정 연구역량 강화사업' 통해 대학원생 연구역량 강화,베리타스알파,서강대 대학원혁신센터는 대학원의 학술 활동과 연구역량 강화를 위해 산학협력단 연구처와 공동으로 진행하는 '제2차 박사과정 연구역량 강화사업' 대상자를 선정했다고 7일 밝혔다. 대학원혁신센터는 본 사업에 선정된...,http://www.veritas-a.com/news/articleView.html?idxno=411151
909,2022.07.03.,"홍대식 서강대 교수 ""민간 주도 온라인 플랫폼 규제 설계해야""",쿠키뉴스,"학술대회에 참가한 홍대식 서강대 법학전문대학원 교수는 이 같은 내용의 의견을 발표하고 ""미국이 구글, 애플, 페이스북 등과 같은 글로벌 플랫폼 기업 보유국이여서 플랫폼 규제에 신중해 왔다""며 국내외 규제 동향을...",http://www.kukinews.com/newsView/kuk202207030004
910,2022.04.07.,서강대 '제2차 박사과정 연구역량 강화사업' 통해 대학원생 연구역량 강화,베리타스알파,서강대 대학원혁신센터는 대학원의 학술 활동과 연구역량 강화를 위해 산학협력단 연구처와 공동으로 진행하는 '제2차 박사과정 연구역량 강화사업' 대상자를 선정했다고 7일 밝혔다. 대학원혁신센터는 본 사업에 선정된...,http://www.veritas-a.com/news/articleView.html?idxno=411151
911,2022.07.03.,"홍대식 서강대 교수 ""민간 주도 온라인 플랫폼 규제 설계해야""",쿠키뉴스,"학술대회에 참가한 홍대식 서강대 법학전문대학원 교수는 이 같은 내용의 의견을 발표하고 ""미국이 구글, 애플, 페이스북 등과 같은 글로벌 플랫폼 기업 보유국이여서 플랫폼 규제에 신중해 왔다""며 국내외 규제 동향을...",http://www.kukinews.com/newsView/kuk202207030004
912,2023.01.20.,"서강대 메타버스전문대학원, EBS와 업무협약 체결",연합뉴스,"더불어 관련 서비스 및 교육콘텐츠 제작을 위한 상호 간 업무협약을 체결하였다. 사진은 서강대 메타버스전문대학원 현대원 원장(왼쪽), EBS 김유열 사장. 2023.1.20 [서강대 메타버스전문대학원 제공. 재판매 및 DB 금지]",https://www.yna.co.kr/view/PYH20230120158000013?input=1196m
913,4일 전,'2023년 과학·정보통신의 날' 기념식 개최… 273명 정부포상,EBN,"과학기술 포장은 X-선 회절을 이용한 3차원 이미징 기술을 개발하고 제올라이트, 금속 나노입자 등의 물성을 규명해 융합연구의 확산에 기여한 김현정 서강대 교수와, 고성능·고기능성·지능형 및 생체적합성 의료용...",https://www.ebn.co.kr/news/view/1575021/?sc=Naver
914,2023.01.13.,"[포토] 서강대, 고등학교 1·2학년 대상 '전공체험 오픈 캠퍼스' 열어",한국경제,"13일 서울 신수동 서강대학교에서 고등학교 1,2학년 학생들을 대상으로 열린 ‘전공체험 오픈 캠퍼스’에 참가한 학생들이 전공 탐색과 대학생활을 체험해보고 있다. 13일 서울 신수동 서강대학교에서 고등학교 1,2학년...",https://www.hankyung.com/society/article/202301132173i
915,2022.04.06.,"[2023학년도 논술길잡이] 서강대, 제시문 활용해 큰 줄기의 답변 구상해야",한국경제,"오늘은 서강대 인문논술 편입니다. 서강대는 계열별로 차이를 보이는데, 영어제시문이나 수리논술이... (800~1000자, 제한시간 50분)[가] 대학생들 사이에서 서열화는 이미 상당한 ‘진도’를 나간 상태이다. 대개 ‘입결...",https://www.hankyung.com/news/article/2022040167381
916,2022.04.06.,[2023학년도 대입 전략] 15곳 5098명 선발…고려대·서강대 등 수능최저 요구...,한국경제,대학별로는 고려대 성균관대 서강대 중앙대 경희대 한국외대 서울시립대(예체능 제외) 홍익대 숙명여대가 학생부교과전형에서 수능 최저를 요구한다. 연세대 한양대 이화여대 건국대 동국대는 수능 최저가 없다....,https://www.hankyung.com/society/article/2022040167391
917,2022.04.06.,"다문화TV, 서강대와 협력관계 구축",문화일보,"서강대 사학과·유로메나연구소·동아연구소와 다문화사회 발전에 기여키로 다문화TV가 서강대와 협력관계를 구축했다. 다문화TV는 지난 4일 여의도 CCMM 빌딩 12층에서 서강대 사학과, 서강대 유로메나연구소, 서강대...",http://www.munhwa.com/news/view.html?no=20220406MW080241608641
918,2022.04.05.,2022 16개 로스쿨 신입생 SKY 출신 57.5%.. 서울대 연대 서강대 고대 이대 톱...,베리타스알파,"통계를 세부적으로 살펴봐도 자교 출신 100명, 고대 22명, 연대 19명, KAIST 6명, 성대 2명, 서강대 경찰대학 각 1명으로 이공계특성화대와 특수대학을 제외하고 지방대 출신은 없다. 이어 연대가 84.7%(SKY 출신...",http://www.veritas-a.com/news/articleView.html?idxno=410999
919,2022.04.05.,서강대 법무법인 디라이트와 산학협력 위한 업무협약 체결,베리타스알파,"심종혁 총장은 ""서강대 법학전문대학원은 학생을 위한 전문대학원으로 거듭날 것""이라며 ""실질적인 산학협력을 통해 특정 분야에 전문화된 법조인을 적극 양성할 예정""이라고 밝혔다. 한편 서강대 로스쿨은 전문 법조인...",http://www.veritas-a.com/news/articleView.html?idxno=410875
920,2022.04.05.,"서강대, 법무법인 디라이트와 산학협력 업무협약 체결",전자신문,심종혁 서강대 총장은 “서강대 법학전문대학원은 학생을 위한 전문대학원으로 거듭날 것”이라며 “실질적 산학협력을 통해 특정 분야에 전문화된 법조인을 적극 양성할 예정”이라고 밝혔다.,http://www.etnews.com/20220405000078
921,2022.09.29.,"서강대 심리학과 출신 남지현, 사회부 기자 되더니 시크美 폭발",텐아시아,"배우 남지현이 화보 비하인드컷을 공개했다. 최근 남지현은 자신의 인스타그램을 통해 ""비하인드 1""이라는 글과 함께 사진을 게재했다. 공개된 사진 속 남지현은 재킷을 어깨에 살짝 걸치고 시크미를 드러냈다. 순둥한...",https://tenasia.hankyung.com/topic/article/2022092948824
922,2022.09.27.,"무용극 ‘밤의 여왕’, 서강대학교 메리홀서 다음달 11~13일 공연",파이낸셜뉴스,이경옥무용단이 다음달 11~13일 오후 8시에 서강대학교 메리홀에서 ‘밤의 여왕’을 공연한다. ‘밤의 여왕’은 서울문화재단 공연장 상주단체 육성지원사업 선정작이다. 이번 공연은 오페라 ‘마술피리’를 밤의 여왕...,http://www.fnnews.com/news/202209270958369023
923,6일 전,"국내 5대 부호 권혁빈 이사장, 이혼소송 시작",딜사이트,권 이사장은 서강대 전자공학과를 졸업한 뒤 2001년 이씨와 결혼했다. 그 뒤 2002년 스마일게이트를 창립했다. 그 뒤 스마일게이트홀딩스 대표이사 및 이사장을 거쳐 2017년 공익사업재단 스마일게이트희망스튜디오의...,https://dealsite.co.kr/articles/102426
924,6일 전,"권혁빈 스마일게이트 창업자, 19일 이혼 소송 시작",전자신문,권 CO는 1999년 서강대 전자공학과를 졸업하고 2002년 스마일게이트를 창업했다. 스마일게이트는 2007년 출시한 '크로스파이어'가 중국에서 국민게임 반열에 오르며 빠르게 성장했다. 현재 스마일게이트 그룹은 권 CVO가...,https://www.etnews.com/20230419000272
925,2023.02.09.,"[브랜드평판] 대학교 2023년 2월 빅데이터 분석결과...1위 서울대학교, 2위 연...",CBC뉴스,"서울과학기술대학교, 서강대학교, 대구대학교, 원광대학교, 청주대학교, 인천대학교, 공주대학교, 서경대학교, 상명대학교, 부경대학교, 경상국립대학교, 숙명여자대학교, 울산대학교, 제주대학교, 호서대학교...",http://www.cbci.co.kr/news/articleView.html?idxno=438186
926,2022.11.03.,"삼양식품, 서강대학교와 산학협력 MOU 체결",브릿지경제,"최정우 서강대 공과대학장 등이 참석했으며, 산학협력을 위한 연구소를 설립하고, 공동연구를 추진하기로 했다.협약의 주요 내용은 △서강대 리치별관(RA관) 재건축 및 연구소 개소 △식품, 생물공학 공동연구 추진 △연구...",https://www.viva100.com/main/view.php?key=20221103010000764
927,2022.09.29.,[김동률의 아포리즘] 외로움이 가장 무섭다/서강대 교수(매체경영),서울신문,"“적에게 정중하게 프로답게 행동하라. 그러나 만날 때마다 죽일 계획을 준비해라.” 얼핏 마피아나 조폭의 말처럼 들린다. 하지만 아니다. ‘한국전 이후 미국이 낳은 가장 위대한 지휘관’, ‘수도승 전사’(warrior monk)...",https://www.seoul.co.kr/news/newsView.php?id=20220929027014&wlog_tag3=naver
928,1일 전,"해건협, ‘사우디 건설 진출’ 특별 강좌 개최…내달 추가 실시",대한경제,△중동 정세와 사우디 왕정 동향(서강대 박현도 교수) △네옴시티 등 빅 프로젝트 추진동향(한미글로벌 김재현 이사) △사우디 문화와 비즈니스 관행(駐사우디 김종용 前대사) △진출사례 (현대건설 신희윤 책임) 등이...,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202304241323529640117
929,6일 전,“효과 없고 갈등만 키운 대형마트 규제…상생방안 찾아야”,이투데이,주제 발표에 나선 김주영 서강대 교수는 “유통규제 시행 후 주요 학회지에 등재된 논문 32편을 종합 분석한 결과 규제 도입 초기에는 일부 긍정적 영향도 있었다”며 “하지만 시간이 지날수록 온라인시장과...,https://www.etoday.co.kr/news/view/2241835
930,1일 전,"해건협, ‘사우디 건설 진출’ 특별 강좌 개최…내달 추가 실시",대한경제,△중동 정세와 사우디 왕정 동향(서강대 박현도 교수) △네옴시티 등 빅 프로젝트 추진동향(한미글로벌 김재현 이사) △사우디 문화와 비즈니스 관행(駐사우디 김종용 前대사) △진출사례 (현대건설 신희윤 책임) 등이...,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202304241323529640117
931,6일 전,“효과 없고 갈등만 키운 대형마트 규제…상생방안 찾아야”,이투데이,주제 발표에 나선 김주영 서강대 교수는 “유통규제 시행 후 주요 학회지에 등재된 논문 32편을 종합 분석한 결과 규제 도입 초기에는 일부 긍정적 영향도 있었다”며 “하지만 시간이 지날수록 온라인시장과...,https://www.etoday.co.kr/news/view/2241835
932,5일 전,치킨·연어 먹고 난타에 방탈출?… 톡톡 튀는 대학 동아리 [Z시세],머니S언론사 선정,"바로 방탈출게임 대학생 연합 동아리 '삼'이다. '삼'은 방탈출게임을 좋아하는 대학교 동기 두 사람이 여러... '닭아리' 신입부원인 윤영진씨(남·21·서강대)는 ""동아리를 통해 인생 친구들을 만났다""고 말했다. 그는 ""별다른...",http://moneys.mt.co.kr/news/mwView.php?no=2023041718472683574
933,4일 전,(사)한국카쉐어링협회 3기 출범식 개최,시민일보,"김종열 MTREINC(주)대표이사, 이사에는 김재문 국립한국교통대 교통대학원장, 권영인 한국교통연구원 박사, 배성일 유신 부사장, 김연규 삼보기술단 철도사업본부 사장 외 감사는 강휘진 서강대 교수가 선임됐다.",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160298590799080
934,2022.10.31.,"서강대학교 BRIDGE+사업단, 쇼미더테크(Show Me The Tech) 프로그램 설명회 개...",브릿지경제,개최 서강대학교 산학협력단(단장 정현식)이 교육부와 한국연구재단이 지원하는 ‘대학 창의적 자산... 올해 쇼미더테크(Show Me The Tech)프로그램은 6월 서강비즈니스센터(1차)을 시작으로 마포비즈플라자(2차)에...,https://www.viva100.com/main/view.php?key=20221031010007963
935,2023.04.05.,"(영상)“후쿠시마 오염수, 광우병 사태 닮은꼴...안타깝다”[신율의 이슈메이...",이데일리,이덕환 서강대 명예교수(화학과학커뮤니케이션)가 4일 이데일리TV '신율의 이슈메이커'에 출연해 일본... 지금 물어보시는 질문들이 우리나라의 최고 대학의 전문가라고 하는 사람의 입에서 나온 이야기들입니다. 70...,http://www.edaily.co.kr/news/newspath.asp?newsid=02564966635573168
936,2022.05.17.,"정유신 서강대 기술경영대학원장 ""해외 핀테크 투자 최대…핀테크·금융회사 ...",한국금융신문,정유신 서강대 기술경영대학원장이 해외 디지털 금융 트렌드에 대해 기종 금융회사와 핀테크 간 제휴가 확대되고 있다고 밝혔다. 정유신 서강대 기술경영대학원장은 17일 오후2시 은행회관 2층에서 열린 2022...,http://www.fntimes.com/html/view.php?ud=2022051716565418058a55064dd1_18
937,2022.09.27.,[기고] 고준위방폐물특별법과 고르디우스의 매듭/신호창 서강대 지식융합미디...,서울신문,얽히고설켜 해결하기 힘든 일을 ‘고르디우스의 매듭’이라고 한다. 아무도 풀지 못했던 매듭을 알렉산더 대왕이 단칼에 잘라내어 해결한 이야기에서 유래된 말이다. 사회가 복잡해지면서 해결하기 어려운 일들이...,https://www.seoul.co.kr/news/newsView.php?id=20220927025008&wlog_tag3=naver
938,2022.03.31.,서강대 교목처 우크라이나 종전과 세계 평화 기원 미사 묵주기도회 열어,베리타스알파,서강대 교목처는 30일 우크라이나의 평화와 전쟁 종식을 기원하는 미사를 봉헌했다고 31일 전했다.... 이에 서강대 교목처는 교내 성 이냐시오 성당에서 세계 평화를 기원하는 뜻을 널리 전하기 위한 미사를 진행했다....,http://www.veritas-a.com/news/articleView.html?idxno=410460
939,2022.11.09.,"삼양식품, 서강대학교와 산학협력 MOU 체결",한국영농신문,"최정우 서강대 공과대학장 등이 참석했다. 협약의 주요 내용은 서강대 리치별관(RA관) 재건축 및 연구소 개소 식품, 생물공학 공동연구 추진 연구 네트워크 형성을 통한 응용기술력 확보 등이다. 김정수 삼양식품 부회장은...",http://www.youngnong.co.kr/news/articleView.html?idxno=40479
940,2022.09.27.,[기고] 고준위방폐물특별법과 고르디우스의 매듭/신호창 서강대 지식융합미디...,서울신문,얽히고설켜 해결하기 힘든 일을 ‘고르디우스의 매듭’이라고 한다. 아무도 풀지 못했던 매듭을 알렉산더 대왕이 단칼에 잘라내어 해결한 이야기에서 유래된 말이다. 사회가 복잡해지면서 해결하기 어려운 일들이...,https://www.seoul.co.kr/news/newsView.php?id=20220927025008&wlog_tag3=naver
941,2022.03.31.,서강대 교목처 우크라이나 종전과 세계 평화 기원 미사 묵주기도회 열어,베리타스알파,서강대 교목처는 30일 우크라이나의 평화와 전쟁 종식을 기원하는 미사를 봉헌했다고 31일 전했다.... 이에 서강대 교목처는 교내 성 이냐시오 성당에서 세계 평화를 기원하는 뜻을 널리 전하기 위한 미사를 진행했다....,http://www.veritas-a.com/news/articleView.html?idxno=410460
942,2022.11.09.,"삼양식품, 서강대학교와 산학협력 MOU 체결",한국영농신문,"최정우 서강대 공과대학장 등이 참석했다. 협약의 주요 내용은 서강대 리치별관(RA관) 재건축 및 연구소 개소 식품, 생물공학 공동연구 추진 연구 네트워크 형성을 통한 응용기술력 확보 등이다. 김정수 삼양식품 부회장은...",http://www.youngnong.co.kr/news/articleView.html?idxno=40479
943,2022.08.13.,"서강대학교 경영전문대학원, 국내 유일 IPO 과정 모집",비지니스코리아,서강대학교 경영전문대학원은 오는 17일까지 'miniMBA IPO사관학교' 2022년 2학기 모집을 진행한다고 13일 밝혔다. IPO사관학교는 기업의 IPO를 목표로 상장에 필요한 A에서 Z까지의 전문 교육 과정이다....,http://www.businesskorea.co.kr/news/articleView.html?idxno=98444
944,14시간 전,"동아쏘시오 계열사들, 사업 성적 좋네…'전문약·CDMO' 훨훨",뉴스웨이,"성 부사장은 고려대학교 화학과와 서강대학교 대학원을 졸업한 후 미국 알라바마 대학에서 박사학위를 취득했고, 하버드 대학에서 박사 후 과정을 마쳤다. 그는 FDA의 상업화 승인을 받은 유방암치료제...",https://www.newsway.co.kr/news/view?ud=2023042517125248520
945,2022.03.29.,서강대 '교사 대상' 온라인 세미나.. 5월4일부터 진행,베리타스알파,"서강대가 2023학년 온라인 고교 교사 세미나를 진행한다. 세미나는 교사들의 진로진학지도를 돕기 위해... 2023전형계획에 따르면 서강대는 정원내 수시 992명, 정시 593명으로 1585명을 모집한다. 수시 세부전형으로는...",http://www.veritas-a.com/news/articleView.html?idxno=410197
946,2022.03.29.,"서강대, 플랜티넷/블루카이트와 AI/SW 우수 인재 양성을 위한 업무협약체결",베리타스알파,"서강대는 플랜티넷(대표 김태주), 블루카이트(대표 조정식)와 AI/Software(SW) 우수 인재 양성 및 산학협력을 위한 업무협약을 체결하고 서강대 대학원 인공지능학과 AI융합전공 내에 'AI 보안과정'을 개설하기로 했다고 29일...",http://www.veritas-a.com/news/articleView.html?idxno=410178
