,date,title,press,contents,link
133,7일 전,앨리스 “7인→5인 허전하지만 우린 오뚜기”[종합],스포츠경향,넘어질 것 같으면서도 항상 다시 일어나 활동하는 모습이 오뚜기 같다. ‘오뚜기’라는 수식어가 붙었으면 좋겠다”고 씩씩한 포부를 밝혔다. 한편 앨리스의 두 번째 싱글 앨범 ‘SHOW DOWN’은 19일(오늘) 오후 6시...,http://sports.khan.co.kr/news/sk_index.html?art_id=202304191808003&sec_id=540101&pt=nv
134,2023.04.07.,"오뚜기, 식품안전과학연구소 개소…""제품 안정성 강화""",연합뉴스,"오뚜기는 7일 경기 안양시에 위치한 오뚜기 중앙연구소에서 '식품안전과학연구소' 개소식을 개최했다고 밝혔다. 이날 기념식에는 함영준 오뚜기 회장, 황성만 오뚜기 사장, 이병훈 한국식품위생안전성학회 회장, 김명철...",https://www.yna.co.kr/view/AKR20230407086000003?input=1195m
135,2023.04.11.,"오뚜기함태호재단, 장학생 56명에게 신규 장학증서 수여",동아일보,"재단법인 오뚜기함태호재단은 10일 서울 강남구 오뚜기센터에서 제27회 오뚜기함태호재단 장학증서 수여식을 개최했다고 11일 밝혔다. 이날 행사는 개회 및 장학증서 수여, 함영준 오뚜기함태호재단 이사장의...",https://www.donga.com/news/Economy/article/all/20230411/118779973/1
136,2023.04.13.,"오뚜기, 프레스코 토마토 스파게티소스 2종 출시",뉴시스,"오뚜기 이색적인 맛에 풍미 가득한 토마토 스파게티소스 신제품 2종을 출시한다고 13일 밝혔다. 새롭게... 오뚜기 관계자는 ""최근 MZ세대가 선호하는 로제 맛과 매콤한 맛에 스파게티와 잘 어울리는 베이컨, 페퍼로니 등을...",http://www.newsis.com/view/?id=NISX20230413_0002264669&cID=13001&pID=13000
137,7일 전,"오뚜기, 장애인의 날 맞이 ‘제9회 하트 시각장애인 체임버 오케스트라 초청연...",베타뉴스,▲ 오뚜기가 장애인의 날을 맞아 제9회 하트 시각장애인 체임버 오케스트라 초청연주회를 개최했다 ©오뚜기 오뚜기는 제 43회 장애인의 날을 맞아 ‘제9회 하트 시각장애인 체임버 오케스트라 초청연주회’를...,http://www.betanews.net:8080/article/1407294.html
138,6일 전,"오뚜기, 짜장라면 '짜슐랭' 日 출시…라인업 확대",더구루,선봬 오뚜기가 일본 라면시장 공략에 힘을 준다. 현지에 짜장라면 짜슐랭을 첫 론칭하며 맵지 않은 라면을 중심으로 제품군 확대에 속도를 내는 모습이다. 20일 업계에 따르면 오뚜기는 일본에서 짜슐랭을 출시했다. 일본...,https://www.theguru.co.kr/news/article.html?no=52700
139,2023.04.13.,유전자변형 주키니 호박 들어간 제품 추가 발견… 오뚜기 제품도 있다?,헬스조선,이번에 검출된 제품은 ▲오뚜기가 제조·유통한 '오즈키친 닭칼국수'(유통기한 2023년 8월 23일) ▲초원식품이 제조한 '빈트 비건된장찌개'(유통기한 2023년 5월 30일) ▲더빱이 제조한 '페이보잇 한끼 덮밥소스 직화...,https://health.chosun.com/site/data/html_dir/2023/04/13/2023041301324.html
140,2023.04.11.,"오뚜기함태호재단, 장학생 56명에게 신규 장학증서 수여",동아일보,"재단법인 오뚜기함태호재단은 10일 서울 강남구 오뚜기센터에서 제27회 오뚜기함태호재단 장학증서 수여식을 개최했다고 11일 밝혔다. 이날 행사는 개회 및 장학증서 수여, 함영준 오뚜기함태호재단 이사장의...",https://www.donga.com/news/Economy/article/all/20230411/118779973/1
141,2023.04.18.,"오뚜기, 감칠맛 더한 '지중해산 토마토 카레' 출시",컨슈머치,카레 시장의 강자 오뚜기가 토마토의 상큼함과 풍미를 더한 '지중해산 토마토 카레'를 출시했다. 새롭게 선보인 '지중해산 토마토 카레'는 오뚜기만의 노하우로 만든 카레에 지중해 햇빛을 받고 자란 토마토를 더한...,http://www.consumuch.com/news/articleView.html?idxno=59792
142,2023.04.10.,"오뚜기, '키자니아' 서울점 체험관 리뉴얼 오픈",머니S,오뚜기가 자사 제품을 자연스럽게 체험할 수 있는 공간을 새단장했다. 오뚜기는 글로벌 어린이 직업체험 테마파크 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다. 오뚜기는 다양한 꿈과 희망을 가진...,http://moneys.mt.co.kr/news/mwView.php?no=2023041008382549427
143,2023.04.11.,"오뚜기함태호재단, 장학금 수여식…학생 56명에 2년간 학비 지원",서울경제,오뚜기함태호재단이 10일 ‘제27회 장학증서 수여식’을 열고 올해 신규 장학생들에게 장학증서를... 오뚜기 창업주인 고(故) 함태호 명예회장이 1996년 사재를 출연해 설립한 오뚜기함태호재단은 지금까지 1165명에게...,https://www.sedaily.com/NewsView/29O9FEJ1IH
144,2023.04.13.,"오뚜기, 프레스코 토마토 스파게티소스 2종 출시",뉴시스,"오뚜기 이색적인 맛에 풍미 가득한 토마토 스파게티소스 신제품 2종을 출시한다고 13일 밝혔다. 새롭게... 오뚜기 관계자는 ""최근 MZ세대가 선호하는 로제 맛과 매콤한 맛에 스파게티와 잘 어울리는 베이컨, 페퍼로니 등을...",http://www.newsis.com/view/?id=NISX20230413_0002264669&cID=13001&pID=13000
145,7일 전,"오뚜기, 장애인의 날 맞이 ‘제9회 하트 시각장애인 체임버 오케스트라 초청연...",베타뉴스,▲ 오뚜기가 장애인의 날을 맞아 제9회 하트 시각장애인 체임버 오케스트라 초청연주회를 개최했다 ©오뚜기 오뚜기는 제 43회 장애인의 날을 맞아 ‘제9회 하트 시각장애인 체임버 오케스트라 초청연주회’를...,http://www.betanews.net:8080/article/1407294.html
146,6일 전,"오뚜기, 짜장라면 '짜슐랭' 日 출시…라인업 확대",더구루,선봬 오뚜기가 일본 라면시장 공략에 힘을 준다. 현지에 짜장라면 짜슐랭을 첫 론칭하며 맵지 않은 라면을 중심으로 제품군 확대에 속도를 내는 모습이다. 20일 업계에 따르면 오뚜기는 일본에서 짜슐랭을 출시했다. 일본...,https://www.theguru.co.kr/news/article.html?no=52700
147,2023.04.13.,유전자변형 주키니 호박 들어간 제품 추가 발견… 오뚜기 제품도 있다?,헬스조선,이번에 검출된 제품은 ▲오뚜기가 제조·유통한 '오즈키친 닭칼국수'(유통기한 2023년 8월 23일) ▲초원식품이 제조한 '빈트 비건된장찌개'(유통기한 2023년 5월 30일) ▲더빱이 제조한 '페이보잇 한끼 덮밥소스 직화...,https://health.chosun.com/site/data/html_dir/2023/04/13/2023041301324.html
148,7일 전,오뚜기 '제1회 오뚜기 일러스트레이션 공모전' 시상식 개최,뉴스워치,오뚜기가 제1회 오뚜기 일러스트레이션 공모전' 시상식을 개최했다고 19일 밝혔다./사진=오뚜기  주식회사 오뚜기가 서울시 강남구에 위치한 '롤리폴리 꼬또'에서 '제1회 오뚜기 일러스트레이션 공모전' 시상식을...,http://www.newswatch.kr/news/articleView.html?idxno=62898
149,2023.04.06.,"오뚜기, 삼화페인트와 '옐로우 100' 페인트 출시",뉴시스,오뚜기가 대표 색상인 ‘노란색’을 다양한 방식으로 알리는 ‘오뚜기 옐로우 프로젝트’의 일환으로 삼화페인트공업과 협업해 '옐로우(YELLOW) 100’ 페인트를 출시했다고 6일 밝혔다. 오뚜기 노란색은 창립 제품인...,http://www.newsis.com/view/?id=NISX20230406_0002255978&cID=13001&pID=13000
150,2023.04.11.,"오뚜기함태호재단, 장학증서 수여식[포토뉴스]",경향신문,오뚜기함태호재단은 지난 10일 ‘제27회 장학증서 수여식’을 열고 올해 신규 장학생들에게 장학증서를 수여했다고 11일 밝혔다. 올해 장학증서를 받은 장학생은 56명으로 이들은 재단에서 2년간 학비 전액을...,https://www.khan.co.kr/people/people-general/article/202304112206085
151,2023.04.13.,유전자변형 주키니 호박 들어간 제품 추가 발견… 오뚜기 제품도 있다?,헬스조선,이번에 검출된 제품은 ▲오뚜기가 제조·유통한 '오즈키친 닭칼국수'(유통기한 2023년 8월 23일) ▲초원식품이 제조한 '빈트 비건된장찌개'(유통기한 2023년 5월 30일) ▲더빱이 제조한 '페이보잇 한끼 덮밥소스 직화...,https://health.chosun.com/site/data/html_dir/2023/04/13/2023041301324.html
152,2023.04.18.,"오뚜기, 새콤달콤 감칠맛 ‘지중해산 토마토 카레’",FETV,오뚜기가 토마토의 상큼함과 풍미를 더한 ‘지중해산 토마토 카레’를 출시했다. ‘지중해산 토마토 카레’는 오뚜기만의 노하우로 만든 카레에 지중해 햇빛을 받고 자란 토마토를 더한 제품이다. 2017년 ‘오뚜기 3일...,https://www.fetv.co.kr/news/article.html?no=137868
153,2023.04.13.,"오뚜기, 프레스코 토마토 스파게티소스 2종 출시",아시아투데이,"오뚜기는 토마토 스파게티소스 신제품 '베이컨 로제', '페퍼로니 아라비아따' 등 총 2종을 출시했다고 13일... 오뚜기 관계자는 ""가정에서도 파인 다이닝과 같은 음식을 즐길 수 있도록 프레스코 브랜드를 통해 제품들을...",https://www.asiatoday.co.kr/view.php?key=20230413010007610
154,7일 전,오뚜기 '제1회 오뚜기 일러스트레이션 공모전' 시상식 개최,뉴스워치,오뚜기가 제1회 오뚜기 일러스트레이션 공모전' 시상식을 개최했다고 19일 밝혔다./사진=오뚜기  주식회사 오뚜기가 서울시 강남구에 위치한 '롤리폴리 꼬또'에서 '제1회 오뚜기 일러스트레이션 공모전' 시상식을...,http://www.newswatch.kr/news/articleView.html?idxno=62898
155,2023.04.11.,"오뚜기함태호재단, 장학증 수여식…56명에 2년간 학비 지원",디지털타임스,1996년 사재 출연해 설립한 재단 1165명에 장학금 79억 원 지원 오뚜기함태호재단이 10일 '제27회 장학증서... 오뚜기함태호재단은 오뚜기 창업주인 고(故) 함태호 명예회장이 1996년 사재를 출연해 설립한 재단으로...,http://www.dt.co.kr/contents.html?article_no=2023041102109954058004&ref=naver
156,2023.04.06.,"오뚜기, 삼화페인트와 '옐로우 100' 페인트 출시",뉴시스,오뚜기가 대표 색상인 ‘노란색’을 다양한 방식으로 알리는 ‘오뚜기 옐로우 프로젝트’의 일환으로 삼화페인트공업과 협업해 '옐로우(YELLOW) 100’ 페인트를 출시했다고 6일 밝혔다. 오뚜기 노란색은 창립 제품인...,http://www.newsis.com/view/?id=NISX20230406_0002255978&cID=13001&pID=13000
157,1일 전,[먹어보니]비빔면 시장에 맞서는 '쫄면',비즈니스플러스,"풀무원 탱탱쫄면, 오뚜기 진짜쫄면, 농심 배홍동 쫄쫄면/사진=최연성기자 날이 풀리면서 뜨거운 라면보다... 선택한 제품은 농심의 배홍동 쫄쫄면과 오뚜기 진짜쫄면, 풀무원 탱탱쫄면이다. 배홍동 쫄쫄면/사진= 최연성...",https://www.businessplus.kr/news/articleView.html?idxno=41841
158,2023.04.10.,"오뚜기, '키자니아' 내 오뚜기 체험관 리뉴얼 오픈",뉴스핌,오뚜기는 글로벌 어린이 직업체험 테마파크 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다. 이번 리뉴얼은 어린이들의 흥미와 호기심을 충족시킬 수 있는 콘텐츠를 대폭 강화하는 방향으로...,http://www.newspim.com/news/view/20230410000159
159,2023.04.18.,"[신상품] 오뚜기 '지중해산 토마토 카레', 팔도 '오늘푸룬', 동원홈푸드 '비건...",식품저널 foodnews,"오뚜기 '지중해산 토마토 카레', 팔도 '오늘푸룬', 동원홈푸드 '비건 카레', 정관장 '천녹 부스팅'. 사진=각 사 오뚜기 '지중해산 토마토 카레' 오뚜기가 고형카레 신제품 '지중해산 토마토 카레'를 출시했다. 이 제품은...",http://www.foodnews.co.kr/news/articleView.html?idxno=102014
160,2023.04.18.,"오뚜기, '지중해산 토마토 카레' 출시...맛과 영양 강화",뉴스락,오뚜기가 '지중해산 토마토 카레'를 출시했다고 18일 밝혔다. 오뚜기에서 신제품으로 선보인 '지중해산 토마토 카레'는 오뚜기의 노하우로 만든 카레에 지중해 햇빛을 받고 자란 토마토를 더한 제품이다. 2017년 '오뚜기 3일...,http://www.newslock.co.kr/news/articleView.html?idxno=74309
161,2023.04.11.,"오뚜기함태호재단, 제27회 장학증서 수여식 개최",데일리한국,사진=오뚜기 제공 오뚜기함태호재단이 '제27회 오뚜기함태호재단 장학증서 수여식'을 개최했다고 11일 밝혔다. 오뚜기함태호재단은 오뚜기의 창업주인 함태호 명예회장이 사재를 출연해 설립한 재단이다. 다양한...,https://daily.hankooki.com/news/articleView.html?idxno=944812
162,2023.04.11.,"오뚜기함태호재단, 56명의 학생에게 장학증서 수여",중부일보,오뚜기함태호재단이 '제27회 오뚜기함태호재단 장학증서 수여식'을 개최했다.사진=오뚜기 재단법인 오뚜기함태호재단(이하 재단)은 최근 서울 강남구 대치동에 소재한 오뚜기센터에서 '제27회 오뚜기함태호재단...,http://www.joongboo.com/news/articleView.html?idxno=363586936
163,2023.04.10.,"오뚜기, '키자니아' 내 오뚜기 체험관 리뉴얼 오픈",뉴스핌,오뚜기는 글로벌 어린이 직업체험 테마파크 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다. 이번 리뉴얼은 어린이들의 흥미와 호기심을 충족시킬 수 있는 콘텐츠를 대폭 강화하는 방향으로...,http://www.newspim.com/news/view/20230410000159
164,2023.04.18.,"[신상품] 오뚜기 '지중해산 토마토 카레', 팔도 '오늘푸룬', 동원홈푸드 '비건...",식품저널 foodnews,"오뚜기 '지중해산 토마토 카레', 팔도 '오늘푸룬', 동원홈푸드 '비건 카레', 정관장 '천녹 부스팅'. 사진=각 사 오뚜기 '지중해산 토마토 카레' 오뚜기가 고형카레 신제품 '지중해산 토마토 카레'를 출시했다. 이 제품은...",http://www.foodnews.co.kr/news/articleView.html?idxno=102014
165,2023.04.12.,오뚜기 닭칼국수 등 판매 중단…미승인 호박 유전자 또 검출,이데일리언론사 선정,식약처에 따르면 대상 제품은 △오뚜기가 제조·유통한 ‘오즈치킨 닭칼국수’ 670g(유통기한 2023년 8월23일) △초원식품이 제조하고 더빈트가 유통한 ‘빈트 비건된장찌개’ 500ｇ(유통기한 2023년 5월30일) △더빱이...,http://www.edaily.co.kr/news/newspath.asp?newsid=03995046635575464
166,7일 전,불 붙은 비빔면 대첩,조선일보,"이어 농심 19.1%, 오뚜기 11.4%, 기타 16.2% 정도다. 라면 업체들은 예년보다 더 빠르게 신제품을 내놓고... 팔도는 배우 이준호를, 누적 판매량 1억 봉 이상을 기록한 ‘진비빔면’의 오뚜기는 걸그룹 마마무의 화사를 모델로...",https://www.chosun.com/special/special_section/2023/04/19/V7XB3Y6UGNBRBKIBTV2F6YISA4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
167,6일 전,‘장애인의 날’ 맞아 기부·지원 나선 유통가,아시아타임즈,"(사진=하이트진로) 20일 유통업계에 따르면 하이트진로, 오뚜기, SPC, 이디야커피 등이 장애인의 날을 맞아... 오뚜기가 안양공장 대강당에서 20일 하트 시각장애인 체임버오케스트라 연주회를 개최했다. (사진=오뚜기)...",https://www.asiatime.co.kr/article/20230420500260
168,7일 전,"유통·호텔업계, '장애인의 날' 맞아 사회공헌활동…""삶의 질 향상 초점""",스포츠한국,오뚜기는 지난 18일 안양시 평촌동에 소재한 안양공장 대강당 '제9회 하트 시각장애인 체임버 오케스트라 초청연주회'를 개최했다. 사진=오뚜기 제공 유통·호텔업계가 '제43회 장애인의 날(4월20일)'을 맞아 다양한 사회...,https://sports.hankooki.com/news/articleView.html?idxno=6826593
169,2023.04.13.,"오뚜기, 프레스코 토마토 스파게티소스 2종 출시",백세시대,"오뚜기가 이색적인 맛에 토마토 스파게티소스 2종을 출시했다. 오뚜기는 소비자가 선호하는 트렌디한 메뉴를 고려해, 베이컨을 활용한 로제 소스, 페퍼로니를 활용한 매콤한 아라비아따 소스를 선보인다고 13일 밝혔다....",http://www.100ssd.co.kr/news/articleView.html?idxno=97526
170,6일 전,‘장애인의 날’ 맞아 기부·지원 나선 유통가,아시아타임즈,"(사진=하이트진로) 20일 유통업계에 따르면 하이트진로, 오뚜기, SPC, 이디야커피 등이 장애인의 날을 맞아... 오뚜기가 안양공장 대강당에서 20일 하트 시각장애인 체임버오케스트라 연주회를 개최했다. (사진=오뚜기)...",https://www.asiatime.co.kr/article/20230420500260
171,7일 전,"유통·호텔업계, '장애인의 날' 맞아 사회공헌활동…""삶의 질 향상 초점""",스포츠한국,오뚜기는 지난 18일 안양시 평촌동에 소재한 안양공장 대강당 '제9회 하트 시각장애인 체임버 오케스트라 초청연주회'를 개최했다. 사진=오뚜기 제공 유통·호텔업계가 '제43회 장애인의 날(4월20일)'을 맞아 다양한 사회...,https://sports.hankooki.com/news/articleView.html?idxno=6826593
172,2023.04.13.,"오뚜기, 프레스코 토마토 스파게티소스 2종 출시",백세시대,"오뚜기가 이색적인 맛에 토마토 스파게티소스 2종을 출시했다. 오뚜기는 소비자가 선호하는 트렌디한 메뉴를 고려해, 베이컨을 활용한 로제 소스, 페퍼로니를 활용한 매콤한 아라비아따 소스를 선보인다고 13일 밝혔다....",http://www.100ssd.co.kr/news/articleView.html?idxno=97526
173,7일 전,지구 6만6000바퀴 면발 먹은 우리는 “라면의 민족” [라면史 60년],헤럴드경제언론사 선정,"117억개, 오뚜기 진라면이 85억개가 지금까지 팔렸다. 면발의 길이(봉지당 46m 기준)를 기준으로 하면 총 26억4500만㎞로 지구를 6만6001바퀴, 지구와 달(38만4400㎞)을 3440번 왕복하는 거리다. 삼양라면 이후 농심, 오뚜기...",http://news.heraldcorp.com/view.php?ud=20230419000728
174,2023.04.11.,"오뚜기함태호재단, 장학생 56명에 학비 지원",서울파이낸스,오뚜기함태호재단은 전날 제27회 장학증서 수여식을 열고 올해 신규 장학생들에게 장학증서를... 오뚜기 창업주인 고(故) 함태호 명예회장이 1996년 사재를 출연해 설립한 오뚜기함태호재단은 지금까지 1165명에게...,http://www.seoulfn.com/news/articleView.html?idxno=483755
175,2023.04.06.,"오뚜기, '옐로우 100' 페인트 출시…삼화페인트와 협업",뉴스1,오뚜기(007310)가 대표 색상인 노란색을 다양한 방식으로 알리는 '오뚜기 옐로우 프로젝트'를 전개하고 있다. 오뚜기는 올해 첫 활동으로 삼화페인트공업과의 협업을 통해 노란색을 띄는 '옐로우 100' 페인트를 출시한다고...,https://www.news1.kr/articles/5006576
176,2023.04.07.,"오뚜기, 식품안전 전문 ‘식품안전과학연구소’ 개소",조선비즈,"오뚜기는 식품안전 전문 연구소인 ‘식품안전과학연구소’를 설립·개소했다고 7일 밝혔다. 식품안전과학연구소는 오뚜기 품질보증본부 산하 식품안전센터를 연구소로 확대·개편한 것으로, 식품 안전은 물론...",https://biz.chosun.com/distribution/food/2023/04/07/BZ6DPA6KBBHBVPWMSMX6ST6RRQ/?utm_source=naver&utm_medium=original&utm_campaign=biz
177,3일 전,"""열정만큼은 A매치""...4년 만에 열린 뇌성마비인 축구대회",YTN,"[최범준 / 부산오뚜기 팀 선수 (경력 9년) : 계속 뛰고 싶었는데 못 뛰니까 아쉽기도 하고 선수들도 많이 못... 부산오뚜기축구단이 25, 26회 대회에 이어 3연패를 달성했습니다. 경기 사이에는 가족이나 자원봉사자로 참여한...",https://www.ytn.co.kr/_ln/0103_202304230621335575
178,2023.04.10.,"오뚜기, 키자니아 서울점 '오뚜기 체험관' 리뉴얼 오픈",천지일보,㈜오뚜기가 글로벌 어린이 직업체험 테마파크 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다. 오뚜기는 다양한 꿈과 희망을 가진 어린이들에게 오뚜기 제품을 활용한 체험 콘텐츠를 제공하고...,https://www.newscj.com/news/articleView.html?idxno=3016783
179,2023.04.13.,오뚜기 닭칼국수 등 유전자변형 주키니호박 가공식품 추가 확인,YTN,"대상 제품은 유통기한이 오는 8월 23일까지인 오뚜기의 '오즈키친 닭칼국수', 유통기한이 다음 달 30일까지인 더빈트의 '빈트 비건된장찌개' 등 9개 제품입니다. 해당 제품은 계산대에서 바코드를 인식할 때 판매가...",https://www.ytn.co.kr/_ln/0103_202304131018466254
180,3일 전,"""열정만큼은 A매치""...4년 만에 열린 뇌성마비인 축구대회",YTN,"[최범준 / 부산오뚜기 팀 선수 (경력 9년) : 계속 뛰고 싶었는데 못 뛰니까 아쉽기도 하고 선수들도 많이 못... 부산오뚜기축구단이 25, 26회 대회에 이어 3연패를 달성했습니다. 경기 사이에는 가족이나 자원봉사자로 참여한...",https://www.ytn.co.kr/_ln/0103_202304230621335575
181,2023.04.10.,"오뚜기, 키자니아 서울점 '오뚜기 체험관' 리뉴얼 오픈",천지일보,㈜오뚜기가 글로벌 어린이 직업체험 테마파크 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다. 오뚜기는 다양한 꿈과 희망을 가진 어린이들에게 오뚜기 제품을 활용한 체험 콘텐츠를 제공하고...,https://www.newscj.com/news/articleView.html?idxno=3016783
182,2023.04.07.,오뚜기 ‘식품안전과학연구소’ 개소…식품 안전 강화,이데일리,"오뚜기(007310)가 7일 오뚜기 중앙연구소에서 국내외 식품안전 발전을 위해 설립한 ‘식품안전과학연구소’ 개소식을 개최했다고 밝혔다. 김진현 오뚜기 식품안전과학연구소 연구소장, 정승현 오뚜기 품질보증본부장...",http://www.edaily.co.kr/news/newspath.asp?newsid=02548566635573824
183,2023.04.13.,오뚜기 닭칼국수 등 유전자변형 주키니호박 가공식품 추가 확인,YTN,"대상 제품은 유통기한이 오는 8월 23일까지인 오뚜기의 '오즈키친 닭칼국수', 유통기한이 다음 달 30일까지인 더빈트의 '빈트 비건된장찌개' 등 9개 제품입니다. 해당 제품은 계산대에서 바코드를 인식할 때 판매가...",https://www.ytn.co.kr/_ln/0103_202304131018466254
184,2023.04.11.,"오뚜기함태호재단, 장학증서 수여식 개최…56명 장학금 지원",아시아투데이,재단법인 오뚜기함태호재단은 지난 10일 서울시 강남구 대치동 오뚜기센터에서 '제27회 오뚜기함태호재단 장학증서 수여식'을 개최했다고 11일 밝혔다.이 날 수여식에는 함영준 오뚜기함태호재단 이사장 등 재단...,https://www.asiatoday.co.kr/view.php?key=20230411010005836
185,2023.04.13.,"오뚜기, '토마토 스파게티소스' 신제품 2종",중소기업신문,"사진/오뚜기 프레스코 오뚜기는 이색적인 맛이 일품인 '토마토 스파게티소스' 신제품 2종을 13일 출시했다. 최근 스파게티 로제 맛이 꾸준히 인기를 끄는 추세로, '베이컨'은 로제 소스와 가장 잘 어울리는 재료로 사랑받고...",http://www.smedaily.co.kr/news/articleView.html?idxno=254320
186,2023.04.18.,"오뚜기, 풍미 더한 '지중해산 토마토 카레' 출시",핸드메이커,오뚜기 지중해산 토마토 카레 연출컷 / 오뚜기 제공 오뚜기가 토마토의 상큼함과 풍미를 더한 '지중해산 토마토 카레'를 출시했다고 18일 밝혔다. 새롭게 선보인 지중해산 토마토 카레는 지난 2017년 오뚜기 '3일 숙성카레...,http://www.handmk.com/news/articleView.html?idxno=15814
187,7일 전,"오뚜기, '제1회 오뚜기 일러스트레이션 공모전(OIF)' 시상식 개최",시사캐스트,"사진=오뚜기 오뚜기는 지난 18일 서울시 강남구에 위치한 '롤리폴리 꼬또'에서 '제1회 오뚜기 일러스트레이션 공모전(OIF)' 시상식을 개최했다고 19일 밝혔다. 이번 공모전은 오뚜기 제품을 매개로 사람과 공간, 시간을...",http://www.sisacast.kr/news/articleView.html?idxno=39664
188,2023.04.11.,"오뚜기, 제27회 함태호재단 장학증 수여식",폴리뉴스,"오뚜기가 함태호재단을 통해 장학생 지원을 이어간다. 오뚜기함태호재단은 10일 '제27회 장학증서 수여식'을 열고, 올해 신규 장학생들에게 장학증서를 수여했다고 11일 밝혔다. 올해 장학증서를 받은 장학생은...",https://www.polinews.co.kr/news/articleView.html?idxno=607198
189,2023.04.15.,"농심·삼양식품·오뚜기, 안정적 수요처 '군마트' 입찰 경쟁 치열",더팩트,"오뚜기도 현재 군마트에 △참깨라면 △스파게티면 △냉동피자 △오뚜기밥 △진라면(매운맛) 등을 납품하고 있다. 오뚜기 관계자는 군마트 입찰에 나서는 이유를 ""현역장병들이 군대생활을 하는 동안 오뚜기의 다양한...",http://news.tf.co.kr/read/economy/2011913.htm
190,2023.04.11.,"오뚜기, 제27회 함태호재단 장학증 수여식",폴리뉴스,"오뚜기가 함태호재단을 통해 장학생 지원을 이어간다. 오뚜기함태호재단은 10일 '제27회 장학증서 수여식'을 열고, 올해 신규 장학생들에게 장학증서를 수여했다고 11일 밝혔다. 올해 장학증서를 받은 장학생은...",https://www.polinews.co.kr/news/articleView.html?idxno=607198
191,2023.04.11.,"오뚜기 함태호재단, 제27회 장학증서 수여식",뉴스투데이,1996년 설립 후 1165명 대학생에 79억원 지급 재단법인 오뚜기함태호재단은 10일 강남구 대치동에 소재한 오뚜기센터에서 ‘제27회 오뚜기함태호재단 장학증서 수여식’을 개최했다고 11일 밝혔다. 재단법인...,https://www.news2day.co.kr/article/20230411500034
192,2023.04.13.,"오뚜기, 프레스코 토마토 스파게티소스 2종 출시",현대경제신문,"오뚜기는 이색적인 맛에 풍미가 가득한 토마토 스파게티소스 2종을 출시했다고 13일 밝혔다. 오뚜기는 소비자가 선호하는 트렌디한 메뉴를 고려해 베이컨을 활용한 로제 소스, 페퍼로니를 활용한 매콤한 아라비아따...",http://www.finomy.com/news/articleView.html?idxno=128403
193,2023.04.15.,"농심·삼양식품·오뚜기, 안정적 수요처 '군마트' 입찰 경쟁 치열",더팩트,"오뚜기도 현재 군마트에 △참깨라면 △스파게티면 △냉동피자 △오뚜기밥 △진라면(매운맛) 등을 납품하고 있다. 오뚜기 관계자는 군마트 입찰에 나서는 이유를 ""현역장병들이 군대생활을 하는 동안 오뚜기의 다양한...",http://news.tf.co.kr/read/economy/2011913.htm
194,2023.04.18.,"[#먹거리 신상이오] 동원홈푸드 '비비드그린 비건 카레' 2종 출시 外 오뚜기,...",천지일보,"◆오뚜기, 새콤달콤 감칠맛 살린 '지중해산 토마토 카레' 출시 ㈜오뚜기가 토마토의 상큼함과 풍미를 더한 '지중해산 토마토 카레'를 출시했다. 지중해산 토마토 카레는 오뚜기만의 노하우로 만든 카레에 지중해 햇빛을...",https://www.newscj.com/news/articleView.html?idxno=3019264
195,2023.04.06.,50년 오뚜기 카레색 '오뚜기 옐로우' 페인트로 출시,머니투데이,식품기업 오뚜기의 대표 색상인 '노란색(오뚜기 옐로우)'이 페인트로 나온다. 오뚜기는 6일 페인트기업 삼화페인트공업과 협업해 오뚜기 뜩유의 노란색 '옐로우 100' 페인트를 출시했다. 삼화페인트공업...,http://news.mt.co.kr/mtview.php?no=2023040608512273244
196,2023.04.04.,"""중량 1.6배 ↑""…오뚜기, 컵누들 '큰컵' 출시",뉴스1,오뚜기(007310)는 기존 컵누들 소컵보다 중량을 1.6배 늘린 '컵누들 큰컵'을 출시했다고 4일 밝혔다. 새롭게... 오뚜기는 컵누들 인기제품인 '매콤한맛'·'우동맛'을 기존 소컵 중량보다 1.6배 늘린 큰컵에 그대로 담았다....,https://www.news1.kr/articles/5004037
197,2023.04.13.,"'노란 떡' 잡은 식약처…이번엔 오뚜기에 ""미승인 유전자 검출""",중앙일보언론사 선정,식품의약안전처가 12일 주식회사 오뚜기(경기 안양시)가 제조한 ‘오즈키친 닭칼국수’에 대해 회수 명령을 내렸다. 회수 사유는 미승인 유전자 검출이다. 식품안전나라에 따르면 ‘닭칼국수 소스’ 제품에서 미승인...,https://www.joongang.co.kr/article/25154971
198,2023.04.10.,"오뚜기, 키자니아 서울점 '오뚜기 체험관' 리뉴얼 오픈",이코노믹리뷰,오뚜기가 글로벌 어린이 직업체험 테마파크 '키자니아' 서울점 내 오뚜기 체험관을 리뉴얼 오픈했다고 10일 밝혔다. 오뚜기는 다양한 꿈과 희망을 가진 어린이들에게 오뚜기 제품을 활용한 체험 컨텐츠를 제공하고 올바른...,https://www.econovill.com/news/articleView.html?idxno=608012
